schema_path,schema_title,catalog_object_id_or_null,catalog_object_name_or_null,ownership_class,object_kind_or_null,truth_class_or_null,authoritative_prose_source_ref_or_null,source_file,source_heading_or_logical_block,rationale
Algorithm/schemas/remediation_task.schema.json,RemediationTask,obj_remediation_task,RemediationTask,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L540[RemediationTask],Algorithm/data_model.md,Algorithm/data_model.md::L540[RemediationTask],`RemediationTask` is owned by `RemediationTask`.
Algorithm/schemas/replay_attestation.schema.json,ReplayAttestation,obj_replay_attestation,ReplayAttestation,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L1283[ReplayAttestation],Algorithm/data_model.md,Algorithm/data_model.md::L1283[ReplayAttestation],`ReplayAttestation` is owned by `ReplayAttestation`.
Algorithm/schemas/replay_basis_integrity_contract.schema.json,ReplayBasisIntegrityContract,,,control_contract,,,,,,`ReplayBasisIntegrityContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/request_info_record.schema.json,RequestInfoRecord,obj_request_info_record,RequestInfoRecord,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L182[RequestInfoRecord],Algorithm/data_model.md,Algorithm/data_model.md::L182[RequestInfoRecord],`RequestInfoRecord` is owned by `RequestInfoRecord`.
Algorithm/schemas/restore_drill_result.schema.json,RestoreDrillResult,obj_restore_drill_result,RestoreDrillResult,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L921[RestoreDrillResult],Algorithm/data_model.md,Algorithm/data_model.md::L921[RestoreDrillResult],`RestoreDrillResult` is owned by `RestoreDrillResult`.
Algorithm/schemas/restore_privacy_reconciliation_contract.schema.json,RestorePrivacyReconciliationContract,obj_restore_privacy_reconciliation_contract,RestorePrivacyReconciliationContract,control_contract,control_contract,mixed_with_guardrails,Algorithm/data_model.md::L863[RestorePrivacyReconciliationContract],Algorithm/data_model.md,Algorithm/data_model.md::L863[RestorePrivacyReconciliationContract],`RestorePrivacyReconciliationContract` is owned by `RestorePrivacyReconciliationContract`.
Algorithm/schemas/retention_governance_frame.schema.json,RetentionGovernanceFrame,obj_retention_governance_frame,RetentionGovernanceFrame,read_model,read_model,projection_only,Algorithm/data_model.md::L2105[RetentionGovernanceFrame],Algorithm/data_model.md,Algorithm/data_model.md::L2105[RetentionGovernanceFrame],`RetentionGovernanceFrame` is owned by `RetentionGovernanceFrame`.
Algorithm/schemas/retention_limited_explainability_contract.schema.json,RetentionLimitedExplainabilityContract,obj_retention_limited_explainability_contract,RetentionLimitedExplainabilityContract,control_contract,control_contract,mixed_with_guardrails,Algorithm/retention_and_privacy.md::L1[RetentionLimitedExplainabilityContract],Algorithm/retention_and_privacy.md,Algorithm/retention_and_privacy.md::L1[RetentionLimitedExplainabilityContract],`RetentionLimitedExplainabilityContract` is owned by `RetentionLimitedExplainabilityContract`.
Algorithm/schemas/retention_tag.schema.json,RetentionTag,obj_retention_tag,RetentionTag,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2604[RetentionTag],Algorithm/data_model.md,Algorithm/data_model.md::L2604[RetentionTag],`RetentionTag` is owned by `RetentionTag`.
Algorithm/schemas/retroactive_impact_analysis.schema.json,RetroactiveImpactAnalysis,obj_retroactive_impact_analysis,RetroactiveImpactAnalysis,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L703[RetroactiveImpactAnalysis],Algorithm/data_model.md,Algorithm/data_model.md::L703[RetroactiveImpactAnalysis],`RetroactiveImpactAnalysis` is owned by `RetroactiveImpactAnalysis`.
Algorithm/schemas/risk_report.schema.json,RiskReport,obj_risk_report,RiskReport,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2635[RiskReport],Algorithm/data_model.md,Algorithm/data_model.md::L2635[RiskReport],`RiskReport` is owned by `RiskReport`.
Algorithm/schemas/role_template_matrix.schema.json,RoleTemplateMatrix,obj_role_template_matrix,RoleTemplateMatrix,read_model,read_model,projection_only,Algorithm/data_model.md::L2018[RoleTemplateMatrix],Algorithm/data_model.md,Algorithm/data_model.md::L2018[RoleTemplateMatrix],`RoleTemplateMatrix` is owned by `RoleTemplateMatrix`.
Algorithm/schemas/route_stability_contract.schema.json,RouteStabilityContract,,,control_contract,,,,,,`RouteStabilityContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/run_manifest.schema.json,RunManifest,obj_run_manifest,RunManifest,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L1091[RunManifest],Algorithm/data_model.md,Algorithm/data_model.md::L1091[RunManifest],`RunManifest` is owned by `RunManifest`.
Algorithm/schemas/schema_bundle.schema.json,SchemaBundle,obj_schema_bundle,SchemaBundle,schema_bundle,schema_bundle,mixed_with_guardrails,Algorithm/data_model.md::L2259[SchemaBundle],Algorithm/data_model.md,Algorithm/data_model.md::L2259[SchemaBundle],`SchemaBundle` is owned by `SchemaBundle`.
Algorithm/schemas/schema_bundle_compatibility_gate_contract.schema.json,SchemaBundleCompatibilityGateContract,obj_schema_bundle_compatibility_gate_contract,SchemaBundleCompatibilityGateContract,control_contract,control_contract,mixed_with_guardrails,Algorithm/data_model.md::L824[SchemaBundleCompatibilityGateContract],Algorithm/data_model.md,Algorithm/data_model.md::L824[SchemaBundleCompatibilityGateContract],`SchemaBundleCompatibilityGateContract` is owned by `SchemaBundleCompatibilityGateContract`.
Algorithm/schemas/schema_migration_ledger.schema.json,SchemaMigrationLedger,obj_schema_migration_ledger,SchemaMigrationLedger,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L848[SchemaMigrationLedger],Algorithm/data_model.md,Algorithm/data_model.md::L848[SchemaMigrationLedger],`SchemaMigrationLedger` is owned by `SchemaMigrationLedger`.
Algorithm/schemas/schema_reader_window_contract.schema.json,SchemaReaderWindowContract,obj_schema_reader_window_contract,SchemaReaderWindowContract,control_contract,control_contract,mixed_with_guardrails,Algorithm/data_model.md::L1003[SchemaReaderWindowContract],Algorithm/data_model.md,Algorithm/data_model.md::L1003[SchemaReaderWindowContract],`SchemaReaderWindowContract` is owned by `SchemaReaderWindowContract`.
Algorithm/schemas/scope_execution_binding.schema.json,ScopeExecutionBinding,,,ambiguous,,,,,,`ScopeExecutionBinding` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/secret_version.schema.json,SecretVersion,obj_secret_version,SecretVersion,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L856[SecretVersion],Algorithm/data_model.md,Algorithm/data_model.md::L856[SecretVersion],`SecretVersion` is owned by `SecretVersion`.
Algorithm/schemas/semantic_accessibility_contract.schema.json,SemanticAccessibilityContract,,,control_contract,,,,,,`SemanticAccessibilityContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/semantic_accessibility_regression_pack.schema.json,SemanticAccessibilityRegressionPack,obj_semantic_accessibility_regression_pack,SemanticAccessibilityRegressionPack,regression_harness,control_contract,mixed_with_guardrails,Algorithm/frontend_shell_and_interaction_law.md::L1[SemanticAccessibilityRegressionPack],Algorithm/frontend_shell_and_interaction_law.md,Algorithm/frontend_shell_and_interaction_law.md::L1[SemanticAccessibilityRegressionPack],`SemanticAccessibilityRegressionPack` is owned by `SemanticAccessibilityRegressionPack`.
Algorithm/schemas/shell_continuity_fuzz_harness.schema.json,ShellContinuityFuzzHarness,obj_shell_continuity_fuzz_harness,ShellContinuityFuzzHarness,regression_harness,control_contract,mixed_with_guardrails,Algorithm/low_noise_experience_contract.md::L1[ShellContinuityFuzzHarness],Algorithm/low_noise_experience_contract.md,Algorithm/low_noise_experience_contract.md::L1[ShellContinuityFuzzHarness],`ShellContinuityFuzzHarness` is owned by `ShellContinuityFuzzHarness`.
Algorithm/schemas/shell_dominance_contract.schema.json,ShellDominanceContract,,,control_contract,,,,,,`ShellDominanceContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/shell_state_taxonomy_contract.schema.json,ShellStateTaxonomyContract,obj_shell_state_taxonomy_contract,ShellStateTaxonomyContract,control_contract,control_contract,mixed_with_guardrails,Algorithm/data_model.md::L1494[ShellStateTaxonomyContract],Algorithm/data_model.md,Algorithm/data_model.md::L1494[ShellStateTaxonomyContract],`ShellStateTaxonomyContract` is owned by `ShellStateTaxonomyContract`.
Algorithm/schemas/snapshot.schema.json,Snapshot,obj_snapshot,Snapshot,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2615[Snapshot],Algorithm/data_model.md,Algorithm/data_model.md::L2615[Snapshot],`Snapshot` is owned by `Snapshot`.
Algorithm/schemas/source_collection_run.schema.json,SourceCollectionRun,obj_source_collection_run,SourceCollectionRun,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L124[SourceCollectionRun],Algorithm/data_model.md,Algorithm/data_model.md::L124[SourceCollectionRun],`SourceCollectionRun` is owned by `SourceCollectionRun`.
Algorithm/schemas/source_plan.schema.json,SourcePlan,obj_source_plan,SourcePlan,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2262[SourcePlan],Algorithm/data_model.md,Algorithm/data_model.md::L2262[SourcePlan],`SourcePlan` is owned by `SourcePlan`.
Algorithm/schemas/source_record.schema.json,SourceRecord,obj_source_record,SourceRecord,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2281[SourceRecord],Algorithm/data_model.md,Algorithm/data_model.md::L2281[SourceRecord],`SourceRecord` is owned by `SourceRecord`.
Algorithm/schemas/source_record_set.schema.json,SourceRecordSet,obj_source_record_set,SourceRecordSet,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2285[SourceRecordSet],Algorithm/data_model.md,Algorithm/data_model.md::L2285[SourceRecordSet],`SourceRecordSet` is owned by `SourceRecordSet`.
Algorithm/schemas/source_window.schema.json,SourceWindow,obj_source_window,SourceWindow,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2266[SourceWindow],Algorithm/data_model.md,Algorithm/data_model.md::L2266[SourceWindow],`SourceWindow` is owned by `SourceWindow`.
Algorithm/schemas/state_transition_contract.schema.json,StateTransitionContract,obj_state_transition_contract,StateTransitionContract,control_contract,control_contract,mixed_with_guardrails,Algorithm/data_model.md::L993[StateTransitionContract],Algorithm/data_model.md,Algorithm/data_model.md::L993[StateTransitionContract],`StateTransitionContract` is owned by `StateTransitionContract`.
Algorithm/schemas/stream_recovery_contract.schema.json,StreamRecoveryContract,,,control_contract,,,,,,`StreamRecoveryContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/submission_record.schema.json,SubmissionRecord,obj_submission_record,SubmissionRecord,canonical_object_storage,mutable_entity,authority_of_record_mirror,Algorithm/data_model.md::L2893[SubmissionRecord],Algorithm/data_model.md,Algorithm/data_model.md::L2893[SubmissionRecord],`SubmissionRecord` is owned by `SubmissionRecord`.
Algorithm/schemas/telemetry_resource.schema.json,TelemetryResource,obj_telemetry_resource,TelemetryResource,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L778[TelemetryResource],Algorithm/data_model.md,Algorithm/data_model.md::L778[TelemetryResource],`TelemetryResource` is owned by `TelemetryResource`.
Algorithm/schemas/temporal_propagation_event.schema.json,TemporalPropagationEvent,,,ambiguous,,,,,,`TemporalPropagationEvent` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/tenant_governance_snapshot.schema.json,TenantGovernanceSnapshot,obj_tenant_governance_snapshot,TenantGovernanceSnapshot,read_model,read_model,projection_only,Algorithm/data_model.md::L1908[TenantGovernanceSnapshot],Algorithm/data_model.md,Algorithm/data_model.md::L1908[TenantGovernanceSnapshot],`TenantGovernanceSnapshot` is owned by `TenantGovernanceSnapshot`.
Algorithm/schemas/trace_span.schema.json,TraceSpan,obj_trace_span,TraceSpan,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L783[TraceSpan],Algorithm/data_model.md,Algorithm/data_model.md::L783[TraceSpan],`TraceSpan` is owned by `TraceSpan`.
Algorithm/schemas/trust_input_basis_contract.schema.json,TrustInputBasisContract,,,control_contract,,,,,,`TrustInputBasisContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/trust_sensitivity_analysis_contract.schema.json,TrustSensitivityAnalysisContract,,,control_contract,,,,,,`TrustSensitivityAnalysisContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/trust_sensitivity_contract.schema.json,TrustSensitivityContract,,,control_contract,,,,,,`TrustSensitivityContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/trust_summary.schema.json,TrustSummary,obj_trust_summary,TrustSummary,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L2670[TrustSummary],Algorithm/data_model.md,Algorithm/data_model.md::L2670[TrustSummary],`TrustSummary` is owned by `TrustSummary`.
Algorithm/schemas/twin_delta_arc.schema.json,TwinDeltaArc,obj_twin_delta_arc,TwinDeltaArc,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2816[TwinDeltaArc],Algorithm/data_model.md,Algorithm/data_model.md::L2816[TwinDeltaArc],`TwinDeltaArc` is owned by `TwinDeltaArc`.
Algorithm/schemas/twin_interpretation_state.schema.json,TwinInterpretationState,obj_twin_interpretation_state,TwinInterpretationState,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2848[TwinInterpretationState],Algorithm/data_model.md,Algorithm/data_model.md::L2848[TwinInterpretationState],`TwinInterpretationState` is owned by `TwinInterpretationState`.
Algorithm/schemas/twin_mismatch_summary.schema.json,TwinMismatchSummary,obj_twin_mismatch_summary,TwinMismatchSummary,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2826[TwinMismatchSummary],Algorithm/data_model.md,Algorithm/data_model.md::L2826[TwinMismatchSummary],`TwinMismatchSummary` is owned by `TwinMismatchSummary`.
Algorithm/schemas/twin_portfolio_summary.schema.json,TwinPortfolioSummary,obj_twin_portfolio_summary,TwinPortfolioSummary,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2856[TwinPortfolioSummary],Algorithm/data_model.md,Algorithm/data_model.md::L2856[TwinPortfolioSummary],`TwinPortfolioSummary` is owned by `TwinPortfolioSummary`.
Algorithm/schemas/twin_readiness_state.schema.json,TwinReadinessState,obj_twin_readiness_state,TwinReadinessState,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2834[TwinReadinessState],Algorithm/data_model.md,Algorithm/data_model.md::L2834[TwinReadinessState],`TwinReadinessState` is owned by `TwinReadinessState`.
Algorithm/schemas/twin_reconciliation_state.schema.json,TwinReconciliationState,obj_twin_reconciliation_state,TwinReconciliationState,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2842[TwinReconciliationState],Algorithm/data_model.md,Algorithm/data_model.md::L2842[TwinReconciliationState],`TwinReconciliationState` is owned by `TwinReconciliationState`.
Algorithm/schemas/twin_state_snapshot.schema.json,TwinStateSnapshot,obj_twin_state_snapshot,TwinStateSnapshot,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2790[TwinStateSnapshot],Algorithm/data_model.md,Algorithm/data_model.md::L2790[TwinStateSnapshot],`TwinStateSnapshot` is owned by `TwinStateSnapshot`.
Algorithm/schemas/twin_timeline.schema.json,TwinTimeline,obj_twin_timeline,TwinTimeline,canonical_object_storage,append_only_artifact,internal_authoritative,Algorithm/data_model.md::L2812[TwinTimeline],Algorithm/data_model.md,Algorithm/data_model.md::L2812[TwinTimeline],`TwinTimeline` is owned by `TwinTimeline`.
Algorithm/schemas/twin_view.schema.json,TwinView,obj_twin_view,TwinView,read_model,read_model,projection_only,Algorithm/data_model.md::L2802[TwinView],Algorithm/data_model.md,Algorithm/data_model.md::L2802[TwinView],`TwinView` is owned by `TwinView`.
Algorithm/schemas/upload_request_binding_contract.schema.json,UploadRequestBindingContract,,,control_contract,,,,,,`UploadRequestBindingContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/upload_session_recovery_harness.schema.json,UploadSessionRecoveryHarness,obj_upload_session_recovery_harness,UploadSessionRecoveryHarness,regression_harness,control_contract,mixed_with_guardrails,Algorithm/data_model.md::L2198[UploadSessionRecoveryHarness],Algorithm/data_model.md,Algorithm/data_model.md::L2198[UploadSessionRecoveryHarness],`UploadSessionRecoveryHarness` is owned by `UploadSessionRecoveryHarness`.
Algorithm/schemas/verification_suite_result.schema.json,VerificationSuiteResult,obj_verification_suite_result,VerificationSuiteResult,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L886[VerificationSuiteResult],Algorithm/data_model.md,Algorithm/data_model.md::L886[VerificationSuiteResult],`VerificationSuiteResult` is owned by `VerificationSuiteResult`.
Algorithm/schemas/visibility_partition_contract.schema.json,VisibilityPartitionContract,,,control_contract,,,,,,`VisibilityPartitionContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/work_inbox_delta.schema.json,WorkInboxDelta,obj_work_inbox_delta,WorkInboxDelta,projection,projection,projection_only,Algorithm/data_model.md::L293[WorkInboxDelta],Algorithm/data_model.md,Algorithm/data_model.md::L293[WorkInboxDelta],`WorkInboxDelta` is owned by `WorkInboxDelta`.
Algorithm/schemas/work_inbox_snapshot.schema.json,WorkInboxSnapshot,obj_work_inbox_snapshot,WorkInboxSnapshot,read_model,read_model,projection_only,Algorithm/data_model.md::L235[WorkInboxSnapshot],Algorithm/data_model.md,Algorithm/data_model.md::L235[WorkInboxSnapshot],`WorkInboxSnapshot` is owned by `WorkInboxSnapshot`.
Algorithm/schemas/work_item_notification.schema.json,WorkItemNotification,obj_work_item_notification,WorkItemNotification,read_model,read_model,projection_only,Algorithm/data_model.md::L195[WorkItemNotification],Algorithm/data_model.md,Algorithm/data_model.md::L195[WorkItemNotification],`WorkItemNotification` is owned by `WorkItemNotification`.
Algorithm/schemas/work_item_participant.schema.json,WorkItemParticipant,obj_work_item_participant,WorkItemParticipant,canonical_object_storage,mutable_entity,internal_authoritative,Algorithm/data_model.md::L187[WorkItemParticipant],Algorithm/data_model.md,Algorithm/data_model.md::L187[WorkItemParticipant],`WorkItemParticipant` is owned by `WorkItemParticipant`.
Algorithm/schemas/work_queue_health_contract.schema.json,WorkQueueHealthContract,,,control_contract,,,,,,`WorkQueueHealthContract` has no exact catalog object match; ownership remains heuristic or ambiguous.
Algorithm/schemas/workflow_item.schema.json,WorkflowItem,obj_workflow_item,WorkflowItem,canonical_object_storage,mutable_entity,mixed_with_guardrails,Algorithm/data_model.md::L131[WorkflowItem],Algorithm/data_model.md,Algorithm/data_model.md::L131[WorkflowItem],`WorkflowItem` is owned by `WorkflowItem`.
Algorithm/schemas/workspace_cursor.schema.json,WorkspaceCursor,obj_workspace_cursor,WorkspaceCursor,projection,projection,projection_only,Algorithm/data_model.md::L608[WorkspaceCursor],Algorithm/data_model.md,Algorithm/data_model.md::L608[WorkspaceCursor],`WorkspaceCursor` is owned by `WorkspaceCursor`.
Algorithm/schemas/workspace_snapshot.schema.json,WorkspaceSnapshot,obj_workspace_snapshot,WorkspaceSnapshot,read_model,read_model,projection_only,Algorithm/data_model.md::L307[WorkspaceSnapshot],Algorithm/data_model.md,Algorithm/data_model.md::L307[WorkspaceSnapshot],`WorkspaceSnapshot` is owned by `WorkspaceSnapshot`.
Algorithm/schemas/workspace_stream_event.schema.json,WorkspaceStreamEvent,obj_workspace_stream_event,WorkspaceStreamEvent,projection,projection,projection_only,Algorithm/data_model.md::L1372[WorkspaceStreamEvent],Algorithm/data_model.md,Algorithm/data_model.md::L1372[WorkspaceStreamEvent],`WorkspaceStreamEvent` is owned by `WorkspaceStreamEvent`.
